Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Hour,minute,second,Month,Day,Year
329-62-1586,0,2,0,0,2,-0.03784281960652271,-0.8590099405604715,-0.613422852742753,172.2105,2019-01-21,1900-01-01 18:00:00,1,164.01,4.761904762,-0.613422852742753,0.9473600192388287,18,0,0,1,21,2019
319-50-3348,1,0,0,0,4,-0.5804883024737464,-1.2012449766403408,-0.9697853949988734,84.63,2019-03-11,1900-01-01 15:30:00,2,80.6,4.761904762,-0.9697853949988734,-1.4977405035922904,15,30,0,3,11,2019
300-71-4605,2,1,0,0,0,1.1467632205844867,-0.1745398684007332,0.5238525953229066,451.71,2019-02-25,1900-01-01 11:24:00,2,430.2,4.761904762,0.5238525953229066,-1.264873787132184,11,24,0,2,25,2019
371-85-5789,1,0,0,0,3,1.220022248890848,-0.8590099405604715,-0.18647993405609561,277.137,2019-03-05,1900-01-01 10:40:00,2,263.94,4.761904762,-0.18647993405609561,-1.0902237497871041,10,40,0,3,5,2019
273-16-6619,1,0,0,0,4,-0.8486012411207391,-1.2012449766403408,-1.0304537573059935,69.72,2019-03-15,1900-01-01 12:20:00,1,66.4,4.761904762,-1.0304537573059935,-1.4977405035922904,12,20,0,3,15,2019
636-48-8204,0,2,0,0,0,-0.7972443965348363,-0.1745398684007332,-0.5758682819906693,181.44,2019-02-17,1900-01-01 11:15:00,2,172.8,4.761904762,-0.5758682819906693,1.7041768477341757,11,15,0,2,17,2019
549-59-1358,0,2,0,0,5,1.2445677996120512,-0.8590099405604715,-0.17814871528856852,279.1845,2019-03-02,1900-01-01 17:36:00,2,265.89,4.761904762,-0.17814871528856852,-0.566273637751864,17,36,0,3,2,2019
227-03-5010,0,2,0,0,4,-0.11638858191437407,0.8521652398388743,0.4833500548530826,441.756,2019-03-22,1900-01-01 19:20:00,1,420.72,4.761904762,0.4833500548530826,0.8891433401238023,19,20,0,3,22,2019
649-29-6775,1,0,0,0,1,-0.8365172776887619,-1.54348001272021,-1.1709309229861427,35.196,2019-02-08,1900-01-01 15:31:00,0,33.52,4.761904762,-1.1709309229861427,-0.1587568839466774,15,31,0,2,8,2019
189-17-4241,0,2,0,0,1,1.20831590931612,-1.2012449766403408,-0.5650163354934803,184.107,2019-03-10,1900-01-01 12:17:00,1,175.34,4.761904762,-0.5650163354934803,0.4234099072035891,12,17,0,3,10,2019
145-94-9061,1,0,0,0,2,1.2343719554663206,-0.1745398684007332,0.5734126659399906,463.89,2019-01-25,1900-01-01 19:48:00,0,441.8,4.761904762,0.5734126659399906,1.5295268103890953,19,48,0,1,25,2019
848-62-7243,0,2,0,0,3,-1.1624066664948955,1.1944002759187435,-0.3570776598957657,235.2105,2019-03-15,1900-01-01 15:36:00,0,224.01,4.761904762,-0.3570776598957657,0.24875986985850929,15,36,0,3,15,2019
871-79-8483,1,0,0,0,1,1.4522609210991584,-0.1745398684007332,0.6966719795005837,494.1825,2019-02-25,1900-01-01 19:39:00,1,470.65,4.761904762,0.6966719795005837,-1.264873787132184,19,39,0,2,25,2019
149-71-6266,1,0,0,0,5,0.8457970063568054,1.1944002759187435,1.687787943444653,737.7615,2019-01-28,1900-01-01 12:43:00,0,702.63,4.761904762,1.687787943444653,-1.439523824477264,12,43,0,1,28,2019
640-49-2076,1,0,0,0,5,1.0614202288461478,0.8521652398388743,1.5494042635060874,703.752,2019-01-10,1900-01-01 14:49:00,0,670.24,4.761904762,1.5494042635060874,-1.0902237497871041,14,49,0,1,10,2019
595-11-5460,0,2,0,0,3,1.5447787661252335,-1.2012449766403408,-0.488881813217925,202.818,2019-03-15,1900-01-01 10:12:00,1,193.16,4.761904762,-0.488881813217925,-1.0902237497871041,10,12,0,3,15,2019
183-56-6882,2,1,0,0,2,1.6520239415840308,-0.5167749044806024,0.3849135007998393,417.564,2019-02-06,1900-01-01 10:42:00,2,397.68,4.761904762,0.3849135007998393,0.3069765489735357,10,42,0,2,6,2019
232-16-2483,2,1,0,0,5,0.47006126839376666,-1.54348001272021,-1.0231051951110466,71.526,2019-01-07,1900-01-01 12:28:00,2,68.12,4.761904762,-1.0231051951110466,-0.10054020483165095,12,28,0,1,7,2019
129-29-8530,0,2,0,0,5,0.26236814690665927,-0.1745398684007332,0.023552227283202713,328.755,2019-03-10,1900-01-01 19:15:00,2,313.1,4.761904762,0.023552227283202713,0.015893153398402464,19,15,0,3,10,2019
272-65-1806,0,2,0,0,0,0.19666159574528375,1.1944002759187435,1.0268018636886957,575.316,2019-01-15,1900-01-01 17:17:00,2,547.92,4.761904762,1.0268018636886957,-1.3230904662472105,17,17,0,1,15,2019
333-73-7901,2,1,0,0,3,-0.028402223175290564,0.8521652398388743,0.5629879614308798,461.328,2019-03-23,1900-01-01 13:24:00,2,439.36,4.761904762,0.5629879614308798,0.3651932280885622,13,24,0,3,23,2019
777-82-7220,1,0,0,0,4,-0.9649093891535191,0.8521652398388743,-0.2846601429164917,253.008,2019-03-03,1900-01-01 13:01:00,0,240.96,4.761904762,-0.2846601429164917,0.4234099072035891,13,1,0,3,3,2019
280-35-5823,1,0,0,0,4,1.1724416428774378,-1.54348001272021,-0.9436381853284805,91.056,2019-01-17,1900-01-01 18:45:00,2,86.72,4.761904762,-0.9436381853284805,0.5398432654336426,18,45,0,1,17,2019
554-53-8700,2,1,0,0,4,0.016535015837374347,-1.2012449766403408,-0.8346914783685111,117.831,2019-02-02,1900-01-01 10:11:00,0,112.22,4.761904762,-0.8346914783685111,-0.39162360040678423,10,11,0,2,2,2019
354-25-5821,1,0,0,0,5,0.5078236541186952,0.16769516767913598,0.4577155355683838,435.456,2019-02-08,1900-01-01 13:03:00,0,414.72,4.761904762,0.4577155355683838,-0.7991403542119708,13,3,0,2,8,2019
228-96-1411,2,1,0,0,2,1.6248350238620823,0.8521652398388743,2.0593603004763605,829.08,2019-03-04,1900-01-01 20:39:00,0,789.6,4.761904762,2.0593603004763605,0.3651932280885622,20,39,0,3,4,2019
617-15-4209,2,1,0,0,3,-1.5219045785962155,-1.2012449766403408,-1.1828082502547197,32.277,2019-03-16,1900-01-01 19:47:00,0,30.74,4.761904762,-1.1828082502547197,0.13232651162845588,19,47,0,3,16,2019
132-32-9879,1,0,0,0,0,1.4458413155259204,-0.5167749044806024,0.29160385060353605,394.632,2019-03-09,1900-01-01 18:00:00,0,375.84,4.761904762,0.29160385060353605,1.4713101312740688,18,0,0,3,9,2019
370-41-7321,1,0,0,0,3,0.038437199557832855,1.1944002759187435,0.8656889099843641,535.7205,2019-02-27,1900-01-01 17:24:00,1,510.21,4.761904762,0.8656889099843641,0.8309266610087758,17,24,0,2,27,2019
727-46-3608,1,0,0,0,2,-1.3466871088325472,1.1944002759187435,-0.5447223410597604,189.0945,2019-02-06,1900-01-01 15:47:00,2,180.09,4.761904762,-0.5447223410597604,-1.6723905409373707,15,47,0,2,6,2019
669-54-1719,1,0,0,0,0,-1.3874704854154698,0.16769516767913598,-0.8288809873306459,119.259,2019-02-10,1900-01-01 12:45:00,1,113.58,4.761904762,-0.8288809873306459,0.6562766236636954,12,45,0,2,10,2019
574-22-5561,2,1,0,0,1,1.01799348526248,1.5366353119986127,2.216158110101101,867.615,2019-03-19,1900-01-01 17:08:00,2,826.3,4.761904762,2.216158110101101,0.5398432654336426,17,8,0,3,19,2019
326-78-5178,2,1,0,0,2,1.3491696080701039,0.5099302037590051,1.4193518023350487,671.79,2019-02-03,1900-01-01 10:19:00,0,639.8,4.761904762,1.4193518023350487,1.4713101312740688,10,19,0,2,3,2019
162-48-8011,0,2,0,0,2,-0.41848766771380264,-0.1745398684007332,-0.3616064249693957,234.0975,2019-02-10,1900-01-01 15:10:00,0,222.95,4.761904762,-0.3616064249693957,0.8891433401238023,15,10,0,2,10,2019
616-24-2851,1,0,0,0,1,-1.4274986142838941,-0.5167749044806024,-1.0087498643116153,75.054,2019-03-22,1900-01-01 14:42:00,2,71.48,4.761904762,-1.0087498643116153,-0.2751902421767308,14,42,0,3,22,2019
778-71-5554,2,1,0,0,1,-1.51963883545272,-1.54348001272021,-1.2482189986295094,16.2015,2019-01-25,1900-01-01 15:46:00,1,15.43,4.761904762,-1.2482189986295094,-0.5080569586368376,15,46,0,1,25,2019
242-55-6721,1,0,0,0,4,-1.4920722938735218,-1.2012449766403408,-1.1760578268430826,33.936,2019-03-07,1900-01-01 11:49:00,2,32.32,4.761904762,-1.1760578268430826,-0.2751902421767308,11,49,0,3,7,2019
399-46-5918,2,1,0,0,0,1.1444974774409908,0.8521652398388743,1.6245988534078706,722.232,2019-02-28,1900-01-01 19:01:00,0,687.84,4.761904762,1.6245988534078706,0.7144933027787219,19,1,0,2,28,2019
106-35-6779,0,2,0,0,4,-0.42792826414503476,-1.2012449766403408,-0.9352642423621458,93.114,2019-03-27,1900-01-01 11:26:00,0,88.68,4.761904762,-0.9352642423621458,-0.6827069959819174,11,26,0,3,27,2019
635-40-6220,0,2,0,0,3,1.281197313765232,0.8521652398388743,1.74832813315535,752.64,2019-02-07,1900-01-01 11:28:00,2,716.8,4.761904762,1.74832813315535,-0.21697356306170434,11,28,0,2,7,2019
817-48-8732,0,2,0,0,4,0.6297961600102141,1.5366353119986127,1.7769533463565963,759.675,2019-01-20,1900-01-01 15:55:00,0,723.5,4.761904762,1.7769533463565963,-0.9155737124420238,15,55,0,1,20,2019
120-06-4233,2,1,0,0,0,-0.9464058201483042,0.16769516767913598,-0.5294698020853646,192.843,2019-03-12,1900-01-01 20:36:00,0,183.66,4.761904762,-0.5294698020853646,1.3548767730440159,20,36,0,3,12,2019
285-68-5083,2,1,0,0,5,-1.168071024353635,-0.8590099405604715,-0.9970434338382695,77.931,2019-02-15,1900-01-01 17:47:00,1,74.22,4.761904762,-0.9970434338382695,1.7623935268492021,17,47,0,2,15,2019
803-83-5989,2,1,0,0,4,0.0021853092619013932,0.16769516767913598,0.11446932234626772,351.099,2019-02-24,1900-01-01 10:55:00,2,334.38,4.761904762,0.11446932234626772,0.015893153398402464,10,55,0,2,24,2019
347-34-2234,1,0,0,0,5,-0.022737865316551333,1.1944002759187435,0.8033970281225463,520.4115,2019-02-03,1900-01-01 13:40:00,2,495.63,4.761904762,0.8033970281225463,1.7623935268492021,13,40,0,2,3,2019
199-75-8169,0,2,0,0,5,-1.505289128877247,1.5366353119986127,-0.6386728542381812,166.005,2019-03-06,1900-01-01 12:27:00,1,158.1,4.761904762,-0.6386728542381812,0.9473600192388287,12,27,0,3,6,2019
853-23-2453,1,0,0,0,3,0.757810647617722,-0.5167749044806024,-0.019770110307938127,318.108,2019-02-14,1900-01-01 14:35:00,0,302.96,4.761904762,-0.019770110307938127,0.3651932280885622,14,35,0,2,14,2019
877-22-3308,0,2,0,0,3,-1.5030233857337514,1.5366353119986127,-0.6361094023097115,166.635,2019-03-13,1900-01-01 16:40:00,0,158.7,4.761904762,-0.6361094023097115,-0.6827069959819174,16,40,0,3,13,2019
838-78-4295,2,1,0,0,3,-0.8384053969750085,-1.2012449766403408,-1.0281466505703707,70.287,2019-02-10,1900-01-01 15:43:00,2,66.94,4.761904762,-1.0281466505703707,-0.1587568839466774,15,43,0,2,10,2019
109-28-2512,1,0,0,0,1,1.58367402342191,0.16769516767913598,1.188042989989451,614.943,2019-01-07,1900-01-01 15:01:00,2,585.66,4.761904762,1.188042989989451,1.7041768477341757,15,1,0,1,7,2019
232-11-3025,0,2,0,0,5,0.8722306763642556,1.5366353119986127,2.051242702702873,827.085,2019-01-24,1900-01-01 10:04:00,0,787.7,4.761904762,2.051242702702873,-0.33340692129175725,10,4,0,1,24,2019
382-03-4532,0,2,0,0,3,-1.410127916850427,-1.54348001272021,-1.2358289809752385,19.2465,2019-02-02,1900-01-01 18:50:00,0,18.33,4.761904762,-1.2358289809752385,-1.5559571827073173,18,50,0,2,2,2019
393-65-2792,2,1,0,0,2,1.276665827478241,1.5366353119986127,2.5088188719347455,939.54,2019-01-06,1900-01-01 12:46:00,1,894.8,4.761904762,2.5088188719347455,1.5295268103890953,12,46,0,1,6,2019
796-12-2025,2,1,0,0,1,0.24348695404419496,1.5366353119986127,1.3398847925524828,652.26,2019-02-11,1900-01-01 16:19:00,0,621.2,4.761904762,1.3398847925524828,-0.6244903168668905,16,19,0,2,11,2019
510-95-6347,1,0,0,0,2,-0.2700814918148334,-0.8590099405604715,-0.6922489995432016,152.838,2019-03-05,1900-01-01 18:17:00,2,145.56,4.761904762,-0.6922489995432016,-1.7306072200523972,18,17,0,3,5,2019
841-35-6630,2,1,0,0,0,0.7642302531909599,0.16769516767913598,0.6317739215114881,478.233,2019-03-09,1900-01-01 18:21:00,0,455.46,4.761904762,0.6317739215114881,1.0055766983538552,18,21,0,3,9,2019
287-21-9091,0,2,0,0,4,0.7174048948920487,1.1944002759187435,1.5570518950926893,705.6315,2019-01-22,1900-01-01 10:55:00,2,672.03,4.761904762,1.5570518950926893,1.4130934521590424,10,55,0,1,22,2019
732-94-0499,2,1,0,0,0,-0.5295090817450928,1.5366353119986127,0.46532044295617764,437.325,2019-01-13,1900-01-01 17:04:00,1,416.5,4.761904762,0.46532044295617764,-0.9155737124420238,17,4,0,1,13,2019
263-10-3913,2,1,0,0,1,-0.25044505123787064,1.1944002759187435,0.5715328011924462,463.428,2019-01-09,1900-01-01 14:20:00,1,441.36,4.761904762,0.5715328011924462,0.9473600192388287,14,20,0,1,9,2019
381-20-0914,0,2,0,0,1,-1.3466871088325472,1.1944002759187435,-0.5447223410597604,189.0945,2019-01-12,1900-01-01 15:48:00,1,180.09,4.761904762,-0.5447223410597604,-0.7409236750969439,15,48,0,1,12,2019
829-49-1914,2,1,0,0,2,0.8548599789307887,1.5366353119986127,2.0315895712512706,822.255,2019-03-05,1900-01-01 16:24:00,2,783.1,4.761904762,2.0315895712512706,-0.21697356306170434,16,24,0,3,5,2019
756-01-7507,2,1,0,0,3,-1.3327150261143232,-0.1745398684007332,-0.8787828515381927,106.995,2019-01-22,1900-01-01 18:56:00,0,101.9,4.761904762,-0.8787828515381927,-0.566273637751864,18,56,0,1,22,2019
870-72-4431,2,1,0,0,3,1.643338592867297,0.16769516767913598,1.228545530459275,624.897,2019-01-21,1900-01-01 14:42:00,1,595.14,4.761904762,1.228545530459275,-0.8573570333269973,14,42,0,1,21,2019
847-38-7188,1,0,0,0,2,1.5485550046977268,-0.8590099405604715,-0.07496977516765599,304.542,2019-01-26,1900-01-01 19:56:00,2,290.04,4.761904762,-0.07496977516765599,-0.33340692129175725,19,56,0,1,26,2019
480-63-2856,2,1,0,0,2,-1.3753865219834926,0.8521652398388743,-0.6561897757493921,161.7,2019-01-23,1900-01-01 18:37:00,2,154.0,4.761904762,-0.6561897757493921,-0.21697356306170434,18,37,0,1,23,2019
787-56-0757,2,1,0,0,2,0.9322728696668922,-0.5167749044806024,0.05918420908893394,337.512,2019-02-23,1900-01-01 18:45:00,1,321.44,4.761904762,0.05918420908893394,0.7727099818937494,18,45,0,2,23,2019
360-39-5055,2,1,0,0,5,-0.2553541613821115,-0.1745398684007332,-0.26932215554448036,256.7775,2019-03-09,1900-01-01 10:17:00,0,244.55,4.761904762,-0.26932215554448036,-0.21697356306170434,10,17,0,3,9,2019
730-50-9884,2,1,0,0,5,1.0342313111241994,0.5099302037590051,1.1699279296949303,610.491,2019-03-05,1900-01-01 14:31:00,2,581.42,4.761904762,1.1699279296949303,-1.7306072200523972,14,31,0,3,5,2019
362-58-8315,2,1,0,0,1,0.7872653084831663,-0.1745398684007332,0.32048540899762973,401.73,2019-03-25,1900-01-01 10:23:00,0,382.6,4.761904762,0.32048540899762973,1.7041768477341757,10,23,0,3,25,2019
633-44-8566,0,2,0,0,2,-0.2376058400913948,0.5099302037590051,0.16266221860150135,362.943,2019-03-27,1900-01-01 20:35:00,1,345.66,4.761904762,0.16266221860150135,0.19054319074348233,20,35,0,3,27,2019
504-35-8843,0,2,0,0,5,-0.49854392545065135,-1.54348001272021,-1.1326927650531338,44.5935,2019-01-02,1900-01-01 16:57:00,0,42.47,4.761904762,-1.1326927650531338,-0.7409236750969439,16,57,0,1,2,2019
318-68-5053,1,0,0,0,3,0.8050136297738827,0.16769516767913598,0.6594592023389629,485.037,2019-02-27,1900-01-01 17:55:00,0,461.94,4.761904762,0.6594592023389629,-0.5080569586368376,17,55,0,2,27,2019
565-80-5980,2,1,0,0,4,-0.31313061154125194,-0.5167749044806024,-0.5044334215839755,198.996,2019-01-23,1900-01-01 10:25:00,0,189.52,4.761904762,-0.5044334215839755,0.07410983251342891,10,25,0,1,23,2019
225-32-0908,2,1,0,0,5,-0.40829182356807203,1.5366353119986127,0.6024651211293159,471.03,2019-01-26,1900-01-01 19:54:00,2,448.6,4.761904762,0.6024651211293159,0.7144933027787219,19,54,0,1,26,2019
873-51-0671,0,2,0,0,5,-1.272295208954438,0.5099302037590051,-0.6567879145327018,161.553,2019-01-10,1900-01-01 16:42:00,2,153.86,4.761904762,-0.6567879145327018,-1.0902237497871041,16,42,0,1,10,2019
152-08-9985,1,0,0,0,3,0.328074698068035,1.1944002759187435,1.1606140543548231,608.202,2019-03-12,1900-01-01 12:09:00,1,579.24,4.761904762,1.1606140543548231,0.9473600192388287,12,9,0,3,12,2019
512-91-0811,2,1,0,0,3,1.2868616716239714,-1.54348001272021,-0.9306927530897078,94.2375,2019-02-06,1900-01-01 20:05:00,1,89.75,4.761904762,-0.9306927530897078,-0.21697356306170434,20,5,0,2,6,2019
594-34-4444,0,2,0,0,0,1.566680949845692,-1.54348001272021,-0.8990341217731049,102.018,2019-03-08,1900-01-01 20:38:00,2,97.16,4.761904762,-0.8990341217731049,0.13232651162845588,20,38,0,3,8,2019
766-85-7061,1,0,0,0,3,1.215868386461106,1.5366353119986127,2.4400329118541375,922.635,2019-03-29,1900-01-01 10:25:00,2,878.7,4.761904762,2.4400329118541375,-1.0902237497871041,10,25,0,3,29,2019
871-39-9221,2,1,0,0,0,-1.6321707449130072,0.16769516767913598,-0.9949926722954938,78.435,2019-02-09,1900-01-01 13:11:00,0,74.7,4.761904762,-0.9949926722954938,-1.6723905409373707,13,11,0,2,9,2019
865-92-6136,0,2,0,0,2,-0.11034660019838563,-0.8590099405604715,-0.6380319912560638,166.1625,2019-03-23,1900-01-01 10:16:00,2,158.25,4.761904762,-0.6380319912560638,1.3548767730440159,10,16,0,3,23,2019
733-01-9107,1,0,0,0,4,1.0206368522632252,0.16769516767913598,0.8058323074545924,521.01,2019-03-05,1900-01-01 18:14:00,0,496.2,4.761904762,0.8058323074545924,0.24875986985850929,18,14,0,3,5,2019
163-56-7055,2,1,0,0,1,-0.262906638527097,-1.54348001272021,-1.1060328649970472,51.1455,2019-03-26,1900-01-01 19:20:00,0,48.71,4.761904762,-1.1060328649970472,-1.6723905409373707,19,20,0,3,26,2019
189-98-2939,2,1,0,0,1,0.8639229515047714,1.1944002759187435,1.7062447973296355,742.2975,2019-03-01,1900-01-01 13:22:00,0,706.95,4.761904762,1.7062447973296355,0.13232651162845588,13,22,0,3,1,2019
551-21-3069,2,1,0,0,0,-1.2311342085142656,1.1944002759187435,-0.4270598975429931,218.0115,2019-02-01,1900-01-01 11:27:00,0,207.63,4.761904762,-0.4270598975429931,-1.206657108017157,11,27,0,2,1,2019
212-62-1842,0,2,0,0,2,0.09772414514597072,0.16769516767913598,0.17932465613655557,367.038,2019-03-28,1900-01-01 16:44:00,0,349.56,4.761904762,0.17932465613655557,1.7041768477341757,16,44,0,3,28,2019
716-39-1409,1,0,0,0,3,-0.9562240404367855,0.5099302037590051,-0.4064668337176185,223.0725,2019-03-19,1900-01-01 18:19:00,0,212.45,4.761904762,-0.4064668337176185,0.598059944548669,18,19,0,3,19,2019
704-48-3927,0,2,0,0,0,1.2460782950410487,1.5366353119986127,2.474212270900402,931.035,2019-01-12,1900-01-01 14:50:00,2,886.7,4.761904762,2.474212270900402,0.19054319074348233,14,50,0,1,12,2019
628-34-3388,2,1,0,0,1,-1.0683783260398234,0.16769516767913598,-0.6122692993749416,172.494,2019-01-05,1900-01-01 20:54:00,1,164.28,4.761904762,-0.6122692993749416,0.5398432654336426,20,54,0,1,5,2019
630-74-5166,0,2,0,0,5,0.24386457790144445,0.16769516767913598,0.27853024576833946,391.419,2019-03-22,1900-01-01 20:19:00,0,372.78,4.761904762,0.27853024576833946,0.24875986985850929,20,19,0,3,22,2019
588-01-7461,2,1,0,0,2,-0.819146580255295,1.1944002759187435,-0.007550989448898336,321.111,2019-03-24,1900-01-01 10:43:00,0,305.82,4.761904762,-0.007550989448898336,-1.6141738618223438,10,43,0,3,24,2019
861-77-0145,2,1,0,0,0,0.9930703106840271,1.5366353119986127,2.187960138887933,860.685,2019-03-03,1900-01-01 14:30:00,0,819.7,4.761904762,2.187960138887933,1.2966600939289885,14,30,0,3,3,2019
479-26-8945,1,0,0,0,5,-1.4796107065842954,-1.2012449766403408,-1.1732380297217657,34.629,2019-02-05,1900-01-01 11:32:00,2,32.98,4.761904762,-1.1732380297217657,-1.3813071453622374,11,32,0,2,5,2019
210-67-5886,2,1,0,0,3,1.6063314548568668,-0.8590099405604715,-0.05535936791486147,309.3615,2019-02-05,1900-01-01 10:41:00,1,294.63,4.761904762,-0.05535936791486147,0.4816265863186156,10,41,0,2,5,2019
227-78-1148,1,0,0,0,1,0.6482997290154294,0.5099302037590051,0.8642790114237057,535.374,2019-02-15,1900-01-01 12:44:00,0,509.88,4.761904762,0.8642790114237057,0.8309266610087758,12,44,0,2,15,2019
645-44-1170,0,2,0,0,4,0.09054929185823438,1.1944002759187435,0.9187523649036904,548.7615,2019-01-19,1900-01-01 20:07:00,2,522.63,4.761904762,0.9187523649036904,-1.5559571827073173,20,7,0,1,19,2019
237-01-6122,2,1,0,0,4,0.9485106955286117,1.1944002759187435,1.7923767821262235,763.4655,2019-02-01,1900-01-01 20:31:00,1,727.11,4.761904762,1.7923767821262235,1.4713101312740688,20,31,0,2,1,2019
225-98-1496,2,1,0,0,1,-1.0819727849007976,-0.8590099405604715,-0.9678200818537132,85.113,2019-03-02,1900-01-01 13:01:00,1,81.06,4.761904762,-0.9678200818537132,0.07410983251342891,13,1,0,3,2,2019
291-32-1427,1,0,0,0,1,-1.2738057043834348,-0.1745398684007332,-0.8454579764680843,115.185,2019-03-05,1900-01-01 12:29:00,2,109.7,4.761904762,-0.8454579764680843,-0.9737903915570507,12,29,0,3,5,2019
659-65-8956,1,0,0,0,1,-0.16283631635603635,-1.54348001272021,-1.0947109523129719,53.928,2019-01-16,1900-01-01 15:26:00,2,51.36,4.761904762,-1.0947109523129719,-1.0320070706720772,15,26,0,1,16,2019
642-32-2990,0,2,0,0,2,-1.6884366996431506,1.5366353119986127,-0.8458852184561627,115.08,2019-02-02,1900-01-01 20:48:00,2,109.6,4.761904762,-0.8458852184561627,-0.566273637751864,20,48,0,2,2,2019
378-24-2715,1,0,0,0,4,-0.084290554048185,-1.2012449766403408,-0.8575062005318929,112.224,2019-01-20,1900-01-01 20:38:00,2,106.88,4.761904762,-0.8575062005318929,-1.6723905409373707,20,38,0,1,20,2019
638-60-7125,0,2,0,0,0,1.6573106755855207,0.8521652398388743,2.088754549256149,836.304,2019-02-14,1900-01-01 17:03:00,1,796.48,4.761904762,2.088754549256149,-1.0320070706720772,17,3,0,2,14,2019
659-36-1684,2,1,0,0,5,0.054675025419552124,0.5099302037590051,0.3941419277423309,419.832,2019-01-12,1900-01-01 12:02:00,1,399.84,4.761904762,0.3941419277423309,-0.2751902421767308,12,2,0,1,12,2019
